"","V1"
"242129",3
"242130",7
"242135",2
"242155",8
"242160",4
"242162",5
"242183",3
"242187",8
"242191",8
"242198",5
"242207",6
"242211",0
"242219",0
"242222",6
"242235",5
"242242",1
"242258",8
"242278",6
"242288",5
"242324",0
"242334",4
"242355",3
"242362",2
"242367",4
"242372",3
"242377",7
"242386",5
"242389",4
"242401",1
"242408",1
"242412",2
"242428",3
"242440",8
"242442",3
"242443",0
"242460",0
"242463",7
"242547",4
"242559",5
"242640",6
"242642",1
"242684",6
"242697",5
"242715",2
"242720",1
"242728",7
"242748",2
"242760",8
"242786",5
"242787",1
"242809",2
"242810",0
"242820",0
"242824",7
"242826",0
"242842",7
"242893",3
"242911",5
"242931",7
"242938",6
"242956",2
"242965",4
"243067",0
"243095",6
"243101",7
"243109",6
"243145",4
"243216",6
"243218",5
"243250",0
"243260",3
"243274",8
"243279",3
"243336",3
"243344",2
"243404",3
"243411",6
"243466",8
"243485",5
"243495",6
"243536",7
"243540",1
"243548",1
"243556",1
"243595",0
"243626",3
"243637",2
"243646",2
"243703",6
"243715",0
"243727",1
"243731",6
"243737",4
"243772",3
"243787",3
"243804",1
"243811",4
"243830",1
"243844",6
"243853",8
"243898",7
"243906",6
"243910",6
"243916",3
"243935",0
"243944",3
"243973",3
"243985",2
"243991",8
"244034",2
"244043",0
"244047",7
"244062",2
"244089",3
"244105",0
"244113",7
"244114",4
"244125",0
"244144",8
"244150",4
"244212",2
"244233",7
"244242",7
"244312",7
"244318",0
"244325",1
"244331",1
"244358",8
"244392",7
"244433",1
"244442",0
"244450",1
"244470",2
"244544",2
"244549",3
"244551",6
"244555",8
"244569",4
"244573",6
"244578",5
"244592",5
"244596",7
"244612",8
"244616",2
"244628",5
"244651",8
"244660",8
"244665",2
"244705",3
"244708",5
"244741",2
"244742",2
"244745",4
"244747",0
"244762",2
"244765",4
"244801",4
"244832",5
"244860",5
"244872",5
"244885",1
"244912",1
"244920",8
"244935",5
"244962",7
"244973",2
"245031",2
"245032",7
"245035",1
"245038",1
"245052",0
"245058",0
"245064",4
"245069",6
"245088",4
"245107",2
"245132",0
"245143",8
"245187",2
"245213",5
"245217",7
"245235",8
"245275",7
"245307",2
"245315",1
"245337",3
"245344",3
"245356",3
"245362",8
"245414",4
"245429",3
"245455",6
"245471",2
"245514",7
"245636",2
"245663",4
"245668",3
"245686",3
"245701",4
"245723",4
"245726",1
"245727",2
"245729",8
"245738",5
"245752",2
"245775",1
"245812",7
"245817",2
"245853",1
"245857",6
"245871",7
"245883",6
"245918",3
"245930",7
"245934",8
"245938",8
"245942",6
"245946",3
"245960",6
"245976",5
"246023",2
"246030",0
"246034",6
"246039",4
"246056",6
"246069",3
"246072",7
"246088",7
"246104",5
"246119",8
"246124",5
"246129",4
"246214",8
"246217",5
"246246",6
"246261",1
"246272",1
"246275",6
"246287",6
"246296",3
"246304",5
"246306",2
"246337",1
"246349",8
"246352",2
"246371",6
"246378",8
"246392",2
"246419",4
"246448",5
"246452",8
"246461",4
"246465",7
"246484",6
"246496",6
"246525",8
"246528",8
"246530",8
"246561",4
"246568",7
"246574",8
"246581",8
"246595",4
"246615",1
"246623",8
"246637",6
"246655",5
"246657",6
"246698",4
"246701",3
"246704",0
"246722",8
"246725",2
"246726",5
"246730",7
"246734",6
"246776",6
"246780",7
"246793",1
"246819",1
"246829",3
"246837",5
"246840",1
"246856",8
"246860",1
"246867",5
"246881",3
"246886",2
"246892",8
"246895",3
"246904",4
"246910",7
"246956",2
"246973",0
"247007",5
"247045",4
"247046",5
"247063",1
"247073",8
"247102",6
"247104",3
"247120",5
"247121",6
"247145",1
"247157",5
"247172",2
"247193",7
"247206",3
"247232",5
"247248",8
"247265",0
"247274",2
"247283",6
"247284",1
"247331",8
"247355",2
"247363",6
"247367",1
"247400",2
"247401",0
"247419",2
"247482",4
"247516",3
"247523",8
"247556",2
"247580",1
"247585",8
"247613",0
"247619",7
"247676",8
"247684",0
"247725",2
"247748",7
"247779",3
"247813",6
"247827",2
"247853",4
"247859",7
"247873",4
"247880",3
"247890",2
"247895",5
"247907",5
"247914",1
"247930",3
"247938",8
"247944",6
"247982",8
"247992",0
"247996",1
"248018",5
"248020",7
"248029",7
"248044",5
"248049",6
"248056",6
"248082",7
"248095",2
"248105",2
"248127",8
"248131",3
"248140",6
"248154",5
"248172",7
"248189",5
"248220",8
"248226",2
"248243",3
"248254",8
"248286",4
"248290",1
"248314",3
"248332",8
"248346",7
"248347",5
"248367",6
"248373",4
"248383",3
"248402",5
"248410",1
"248447",2
"248482",6
"248507",5
"248520",8
"248528",3
"248559",2
"248578",6
"248581",5
"248583",7
"248600",7
"248616",5
"248639",1
"248643",4
"248645",2
"248725",4
"248742",6
"248746",8
"248778",7
"248798",3
"248875",8
"248900",1
"248906",3
"248912",6
"248914",5
"248916",6
"248920",0
"248980",4
"249030",7
"249035",0
"249058",4
"249063",5
"249093",5
"249097",4
"249116",0
"249128",5
"249145",7
"249158",4
"249159",2
"249178",3
"249219",4
"249248",7
"249259",2
"249279",7
"249297",2
"249315",8
"249318",1
"249333",0
"249357",6
"249378",2
"249407",7
"249418",4
"249447",4
"249448",3
"249470",1
"249479",5
"249491",2
"249493",4
"249495",0
"249499",7
"249524",7
"249542",8
"249549",6
"249604",7
"249615",1
"249639",5
"249646",5
"249682",5
"249758",1
"249763",0
"249807",5
"249813",0
"249818",0
"249826",3
"249843",1
"249852",7
"249875",7
"249884",6
"249904",5
"249905",3
"249906",3
"249951",4
"249954",8
"249958",1
"249971",3
"250030",7
"250031",6
"250035",2
"250051",4
"250071",0
"250073",1
"250122",4
"250127",7
"250135",3
"250142",5
"250170",4
"250210",5
"250246",3
"250309",0
"250318",0
"250319",7
"250351",0
"250362",3
"250367",3
"250380",5
"250382",8
"250388",4
"250398",2
"250411",6
"250435",6
"250444",8
"250489",7
"250516",3
"250525",0
"250527",3
"250529",6
"250556",2
"250570",1
"250620",0
"250627",3
"250630",0
"250634",4
"250637",2
"250639",0
"250652",6
"250665",7
"250679",3
"250682",1
"250690",1
"250719",6
"250778",5
"250789",4
"250798",4
"250816",3
"250835",8
"250858",0
"250864",4
"250870",2
"250878",8
"250887",8
"250901",1
"251036",8
"251046",5
"251057",1
"251073",1
"251114",6
"251115",0
"251124",2
"251125",3
"251159",3
"251161",0
"251177",6
"251211",1
"251225",5
"251229",5
"251232",2
"251251",1
"251265",5
"251272",6
"251295",2
"251316",7
"251324",6
"251365",7
"251378",5
"251385",6
"251395",6
"251456",3
"251504",1
"251529",5
"251548",4
"251554",7
"251574",3
"251585",8
"251591",7
"251596",2
"251643",5
"251646",0
"251649",2
"251655",3
"251658",2
"251663",5
"251667",0
"251671",5
"251679",0
"251701",0
"251702",6
"251707",4
"251723",1
"251733",1
"251742",4
"251771",5
"251782",5
"251799",6
"251810",8
"251824",6
"251837",3
"251849",1
"251870",5
"251893",2
"251906",4
"251911",3
"251935",1
"251970",8
"251984",0
"251990",3
"252021",1
"252049",7
"252059",5
"252073",8
"252085",4
"252093",1
"252120",3
"252154",7
"252158",5
"252197",2
"252212",5
"252214",6
"252220",8
"252240",4
"252263",2
"252274",4
"252288",3
"252298",7
"252310",8
"252327",7
"252334",4
"252340",3
"252347",2
"252354",7
"252364",1
"252398",1
"252404",4
"252437",5
"252508",0
"252526",6
"252558",6
"252581",4
"252587",1
"252591",2
"252592",7
"252616",0
"252625",4
"252650",1
"252651",5
"252654",6
"252655",7
"252656",7
"252673",0
"252700",8
"252708",6
"252730",6
"252743",5
"252748",4
"252749",5
"252754",8
"252761",8
"252832",5
"252841",5
"252862",8
"252878",4
"252880",0
"252888",1
"252904",0
"252906",4
"252938",8
"252964",5
"252968",3
"252975",1
"252976",7
"252989",8
"253001",6
"253016",3
"253037",1
"253050",6
"253061",3
"253085",2
"253088",5
"253110",4
"253155",8
"253186",6
"253189",1
"253204",0
"253223",2
"253233",1
"253236",3
"253246",7
"253250",3
"253298",2
"253352",1
"253359",0
"253373",5
"253375",0
"253398",4
"253413",8
"253416",0
"253462",0
"253484",2
"253548",3
"253574",4
"253652",3
"253659",2
"253715",4
"253727",8
"253738",7
"253765",6
"253785",8
"253796",4
"253812",4
"253821",2
"253858",2
"253872",0
"253960",4
"253971",3
"253985",5
"253989",7
"253991",8
"253992",7
"253996",3
"254004",0
"254013",4
"254025",3
"254027",5
"254050",7
"254059",5
"254061",3
"254092",7
"254119",4
"254121",1
"254133",4
"254141",3
"254160",8
"254224",5
"254250",5
"254261",3
"254279",3
"254281",8
"254282",5
"254295",5
"254342",6
"254376",0
"254379",2
"254394",1
"254395",6
"254410",1
"254429",0
"254434",8
"254437",6
"254444",7
"254457",2
"254504",2
"254509",5
"254524",2
"254536",0
"254542",8
"254545",3
"254547",8
"254559",8
"254560",0
"254565",0
"254574",8
"254599",0
"254602",2
"254635",5
"254642",8
"254648",3
"254651",0
"254652",6
"254671",1
"254673",0
"254695",8
"254706",6
"254712",1
"254718",2
"254728",4
"254764",5
"254804",3
"254814",3
"254819",3
"254865",0
"254884",6
"254893",1
"254897",1
"254905",4
"254907",4
"254911",7
"254917",7
"254936",8
"254976",3
"254982",0
"254992",8
"254997",5
"255022",6
"255027",3
"255043",0
"255059",6
"255076",2
"255082",4
"255093",6
"255094",0
"255115",5
"255120",2
"255154",4
"255155",6
"255191",5
"255193",2
"255210",2
"255224",4
"255225",4
"255239",0
"255301",0
"255307",3
"255311",5
"255323",6
"255334",8
"255363",2
"255367",3
"255392",2
"255422",7
"255423",3
"255432",0
"255473",1
"255508",6
"255511",6
"255523",6
"255527",0
"255531",3
"255547",4
"255604",7
"255609",5
"255610",0
"255614",3
"255619",2
"255620",2
"255629",8
"255630",4
"255636",0
"255642",4
"255663",3
"255670",7
"255687",8
"255693",6
"255710",1
"255711",1
"255712",2
"255747",5
"255771",7
"255794",1
"255817",5
"255823",2
"255839",3
"255843",8
"255883",7
"255903",2
"255907",4
"255941",3
"255983",8
"255996",8
"255998",6
"256018",3
"256033",0
"256044",6
"256050",5
"256080",6
"256092",4
"256104",1
"256125",6
"256126",7
"256128",6
"256143",5
"256150",0
"256152",3
"256217",6
"256243",4
"256247",2
"256256",3
"256288",6
"256315",1
"256387",2
"256394",0
"256396",4
"256463",8
"256467",0
"256469",8
"256494",8
"256503",4
"256534",4
"256537",3
"256549",1
"256551",4
"256553",4
"256571",0
"256594",4
"256652",2
"256671",2
"256690",1
"256723",3
"256731",0
"256748",2
"256778",5
"256785",7
"256802",5
"256810",5
"256813",0
"256819",3
"256821",6
"256831",5
"256839",5
"256865",2
"256899",8
"256914",3
"256936",8
"256949",0
"256958",1
"256995",6
"257003",6
"257004",1
"257037",3
"257043",3
"257049",8
"257061",7
"257078",5
"257096",8
"257112",4
"257124",5
"257187",5
"257198",6
"257212",4
"257225",5
"257254",2
"257258",2
"257271",3
"257272",0
"257296",8
"257314",5
"257320",7
"257337",2
"257351",8
"257358",6
"257392",3
"257396",0
"257400",2
"257409",6
"257412",8
"257422",1
"257430",8
"257446",5
"257458",4
"257467",5
"257468",8
"257481",7
"257495",8
"257499",0
"257516",6
"257523",1
"257526",6
"257529",1
"257558",0
"257565",7
"257580",3
"257584",0
"257624",6
"257656",3
"257684",5
"257689",0
"257706",7
"257712",0
"257716",8
"257724",7
"257796",6
"257808",6
"257841",3
"257846",4
"257872",6
"257888",4
"257900",8
"257911",3
"257913",4
"257926",0
"257945",1
"257974",3
"258005",5
"258015",8
"258025",0
"258047",4
"258054",5
"258057",2
"258058",7
"258069",6
"258080",0
"258162",4
"258166",8
"258182",3
"258230",6
"258235",6
"258243",6
"258250",7
"258254",0
"258269",7
"258286",1
"258306",3
"258311",1
"258323",3
"258338",2
"258339",8
"258344",5
"258371",4
"258410",0
"258448",7
"258538",0
"258562",5
"258564",4
"258605",1
"258628",1
"258642",1
"258646",1
"258651",4
"258675",3
"258676",7
"258707",5
"258776",7
"258785",7
"258792",0
"258820",7
"258826",0
"258838",5
"258878",6
"258882",8
"258894",6
"258905",6
"258935",7
"258940",3
"258949",5
"258956",2
"258978",6
"258987",8
"259004",0
"259038",5
"259047",4
"259075",7
"259088",7
"259100",6
"259119",2
"259127",0
"259150",7
"259162",7
"259168",6
"259204",6
"259205",8
"259232",5
"259246",8
"259257",7
"259271",4
"259293",6
"259321",7
"259333",7
"259354",3
"259440",0
"259465",0
"259473",2
"259512",2
"259516",8
"259525",3
"259552",5
"259557",4
"259573",2
"259575",7
"259586",5
"259590",6
"259635",1
"259667",4
"259680",2
"259698",3
"259720",0
"259744",2
"259750",2
"259771",3
"259775",7
"259803",7
"259853",5
"259884",6
"259895",0
"259900",7
"259935",4
"259943",1
"259958",4
"259971",6
"259974",3
"259975",8
"259983",7
"259987",8
"260024",8
"260026",8
"260033",1
"260067",8
"260069",1
"260103",6
"260111",5
"260115",8
"260143",6
"260151",4
"260170",8
"260180",5
"260220",8
"260249",7
"260281",8
"260291",6
"260319",6
"260337",3
"260350",7
"260356",5
"260367",6
"260380",0
"260391",5
"260394",1
"260400",3
"260431",2
"260435",3
"260461",0
"260463",3
"260474",5
"260507",7
"260517",0
"260538",4
"260545",4
"260558",7
"260561",4
"260588",3
"260599",1
"260608",0
"260745",6
"260761",5
"260884",0
"260915",4
"260936",1
"260938",0
"260962",0
"260971",1
"260976",7
"261009",7
"261010",7
"261020",7
"261032",0
"261148",6
"261167",8
"261172",5
"261177",2
"261209",7
"261285",1
"261301",0
"261306",7
"261327",1
"261335",6
"261346",5
"261352",6
"261357",7
"261371",3
"261400",2
"261438",7
"261490",4
"261496",1
"261520",3
"261521",7
"261527",0
"261535",2
"261568",4
"261579",4
"261607",2
"261608",8
"261619",1
"261679",2
"261702",7
"261712",2
"261742",1
"261768",4
"261780",2
"261815",4
"261818",1
"261836",0
"261841",8
"261852",3
"261867",6
"261933",0
"261959",0
"262000",6
"262002",1
"262014",3
"262058",5
"262059",5
"262081",3
"262118",8
"262134",1
"262155",3
"262174",3
"262194",1
"262208",7
"262236",8
"262258",1
"262260",1
"262277",8
"262294",4
"262297",5
"262298",8
"262311",7
"262315",1
"262363",4
"262381",3
"262397",6
"262401",0
"262422",6
"262430",7
"262440",4
"262445",7
"262452",8
"262453",2
"262464",5
"262476",2
"262483",5
"262484",3
"262506",8
"262513",6
"262515",8
"262571",2
"262576",7
"262618",5
"262629",0
"262636",2
"262645",2
"262653",8
"262690",8
"262693",5
"262716",8
"262724",3
"262737",8
"262741",5
"262747",6
"262748",8
"262780",5
"262786",2
"262791",5
"262827",1
"262844",6
"262882",5
"262900",8
"262926",4
"262942",7
"262980",1
"262982",2
"263020",3
"263024",3
"263069",2
"263094",4
"263099",4
"263115",4
"263120",6
"263171",6
"263185",1
"263218",0
"263224",2
"263300",6
"263302",7
"263313",8
"263314",0
"263345",6
"263346",2
"263355",8
"263366",1
"263373",3
"263397",5
"263406",8
"263410",4
"263466",1
"263483",7
"263506",5
"263512",0
"263515",3
"263552",7
"263566",8
"263605",3
"263610",5
"263615",6
"263668",7
"263669",5
"263675",3
"263695",3
"263697",6
"263727",5
"263731",0
"263741",3
"263743",4
"263751",6
"263760",4
"263767",3
"263768",2
"263782",8
"263825",2
"263860",4
"263872",3
"263918",0
"263928",4
"263951",6
"263988",8
"263996",7
"264026",5
"264048",0
"264056",7
"264068",8
"264073",2
"264074",5
"264087",4
"264132",3
"264155",1
"264183",4
"264186",1
"264206",7
"264207",0
"264239",3
"264241",6
"264246",2
"264255",3
"264256",6
"264305",7
"264330",3
"264354",6
"264370",8
"264376",5
"264378",8
"264385",8
"264398",7
"264422",8
"264441",3
"264447",7
"264463",4
"264479",6
"264505",5
"264572",8
"264583",3
"264610",8
"264669",6
"264675",4
"264679",6
"264714",3
"264732",6
"264741",5
"264779",4
"264783",4
"264788",2
"264814",6
"264885",5
"264916",3
"264925",2
"264959",3
"264973",5
"264974",0
"264993",7
"265026",7
"265032",0
"265049",8
"265065",0
"265072",7
"265078",5
"265092",0
"265124",3
"265130",8
"265131",7
"265132",8
"265157",1
"265165",0
"265171",1
"265240",3
"265243",0
"265257",5
"265273",6
"265293",5
"265323",0
"265336",4
"265343",5
"265386",7
"265420",2
"265476",1
"265478",7
"265523",7
"265536",6
"265556",6
"265559",3
"265566",2
"265586",1
"265594",5
"265601",0
"265625",7
"265634",6
"265639",1
"265655",0
"265665",4
"265689",2
"265698",4
"265744",8
"265761",8
"265762",5
"265772",0
"265784",1
"265795",8
"265802",6
"265811",8
"265825",1
"265831",2
"265871",1
"265901",8
"265902",2
"265910",4
"265914",2
"265915",1
"265939",0
"266033",4
"266043",3
"266053",8
"266055",6
"266070",5
"266095",7
"266102",6
"266127",3
"266129",8
"266192",7
"266220",7
"266240",3
"266261",7
"266277",0
"266360",3
"266372",0
"266422",0
"266426",5
"266439",0
"266471",4
"266482",3
"266532",5
"266533",7
"266535",3
"266550",2
"266568",3
"266597",5
"266598",8
"266610",2
"266639",6
"266649",3
"266655",6
"266688",8
"266690",6
"266693",3
"266699",7
"266712",4
"266722",7
"266747",4
"266754",7
"266809",8
"266858",2
"266872",0
"266914",7
"266936",3
"266943",1
"266944",4
"266956",1
"266970",8
"266994",0
"267014",3
"267046",3
"267076",5
"267089",7
"267094",1
"267095",4
"267120",7
"267138",1
"267190",3
"267198",0
"267210",7
"267274",5
"267285",2
"267286",0
"267302",7
"267311",3
"267312",0
"267427",1
"267431",3
"267434",1
"267464",3
"267470",2
"267477",0
"267485",3
"267510",8
"267514",3
"267518",6
"267529",7
"267538",6
"267573",1
"267600",1
"267616",6
"267619",7
"267623",3
"267625",4
"267647",6
"267648",6
"267657",6
"267688",6
"267703",0
"267731",7
"267750",8
"267769",4
"267823",6
"267832",4
"267835",8
"267841",3
"267892",1
"267902",8
"267904",7
"267912",4
"267933",3
"268005",5
"268017",8
"268071",7
"268118",0
"268119",5
"268122",1
"268163",8
"268165",0
"268195",6
"268214",7
"268215",5
"268223",2
"268240",6
"268254",2
"268263",1
"268301",5
"268375",3
"268392",2
"268396",3
"268457",3
"268468",1
"268479",5
"268521",0
"268526",7
"268528",2
"268532",8
"268542",4
"268557",3
"268571",4
"268578",2
"268599",3
"268615",4
"268644",0
"268677",6
"268687",2
"268738",4
"268802",4
"268878",2
"268913",7
"268917",4
"268967",8
"268977",1
"268999",1
"269074",2
"269176",3
"269181",7
"269195",7
"269234",8
"269251",1
"269257",3
"269280",7
"269306",7
"269324",4
"269351",7
"269397",6
"269425",5
"269433",3
"269440",7
"269467",1
"269470",7
"269476",1
"269523",2
"269565",0
"269611",5
"269635",0
"269637",2
"269639",7
"269650",2
"269683",3
"269702",5
"269719",0
"269728",0
"269740",4
"269767",3
"269769",2
"269828",4
"269834",0
"269844",4
"269858",5
"269868",6
"269875",2
"269889",7
"269911",5
"269925",6
"269930",7
"269970",1
"269971",8
"269979",4
"270013",6
"270015",4
"270093",8
"270094",5
"270195",4
"270199",0
"270203",4
"270206",6
"270228",4
"270234",0
"270236",1
"270258",8
"270261",5
"270279",4
"270312",3
"270332",7
"270367",5
"270370",8
"270373",0
"270409",0
"270439",8
"270483",2
"270488",7
"270498",1
"270505",1
"270516",2
"270533",7
"270538",7
"270629",5
"270641",6
"270662",3
"270663",2
"270669",1
"270675",4
"270677",8
"270682",6
"270692",7
"270700",7
"270713",8
"270719",8
"270722",6
"270727",2
"270739",8
"270761",7
"270784",0
"270792",7
"270796",0
"270800",0
"270803",8
"270817",2
"270857",8
"270888",4
"270909",4
"270915",5
"270916",2
"270921",7
"270927",0
"270939",4
"270942",8
"271000",5
"271003",4
"271007",2
"271023",1
"271058",1
"271075",2
"271097",2
"271129",3
"271136",6
"271160",1
"271162",6
"271180",7
"271193",0
"271220",6
"271244",1
"271284",2
"271314",0
"271328",4
"271363",4
"271366",3
"271378",7
"271380",7
"271403",3
"271419",4
"271426",3
"271456",5
"271457",3
"271470",8
"271476",8
"271495",2
"271524",7
"271550",3
"271579",7
"271592",0
"271602",5
"271608",6
"271626",6
"271631",1
"271652",8
"271662",4
"271711",4
"271730",8
"271743",0
"271767",8
"271825",8
"271826",1
"271835",1
"271840",5
"271852",7
"271859",8
"271896",0
"271911",6
"271934",3
"271972",7
"271980",6
"271988",0
"272018",5
"272030",3
"272036",8
"272048",7
"272100",8
"272102",0
"272132",1
"272141",3
"272145",2
"272159",5
"272176",2
"272184",1
"272185",2
"272207",6
"272216",2
"272222",6
"272229",5
"272232",5
"272240",0
"272263",8
"272273",3
"272353",7
"272357",3
"272361",3
"272364",0
"272394",7
"272397",4
"272410",0
"272465",3
"272476",2
"272479",7
"272491",1
"272496",1
"272499",5
"272518",8
"272550",4
"272554",2
"272585",7
"272600",4
"272605",5
"272607",1
"272650",1
"272685",6
"272700",6
"272711",5
"272717",6
"272754",0
"272787",0
"272815",6
"272838",8
"272883",3
"272890",3
"272898",3
"272905",1
"272923",8
"272956",2
"272982",0
"272985",4
"272986",6
"273007",4
"273024",8
"273044",3
"273051",7
"273069",3
"273079",1
"273097",3
"273119",5
"273121",1
"273135",1
"273162",4
"273184",8
"273216",0
"273220",0
"273224",5
"273232",3
"273244",8
"273247",5
"273281",4
"273293",2
"273320",0
"273387",0
"273388",6
"273398",4
"273400",1
"273401",4
"273415",1
"273420",5
"273449",2
"273454",5
"273456",7
"273465",2
"273468",3
"273489",1
"273490",0
"273526",8
"273530",2
"273534",2
"273537",3
"273553",8
"273558",2
"273591",0
"273637",0
"273681",3
"273692",8
"273703",7
"273717",8
"273743",8
"273755",6
"273827",2
"273839",2
"273846",6
"273848",7
"273866",4
"273910",5
"273925",8
"273934",0
"273939",7
"273962",0
"273972",6
"273975",0
"273976",0
"273995",1
"273996",7
"273999",8
"274033",6
"274036",5
"274040",4
"274057",2
"274084",6
"274102",7
"274109",3
"274112",0
"274121",3
"274127",8
"274132",1
"274136",0
"274141",3
"274163",1
"274177",2
"274179",1
"274242",2
"274252",6
"274255",4
"274290",8
"274295",6
"274300",3
"274321",1
"274323",6
"274376",7
"274401",7
"274404",2
"274424",5
"274425",3
"274432",1
"274463",8
"274484",3
"274502",2
"274545",7
"274561",5
"274567",1
"274597",6
"274601",1
"274605",8
"274619",8
"274650",3
"274664",0
"274677",3
"274703",2
"274709",8
"274744",8
"274745",3
"274747",7
"274760",5
"274789",0
"274823",8
"274829",6
"274845",5
"274858",1
"274869",6
"274891",7
"274898",8
"274901",2
"274904",2
"274935",2
"274964",1
"274969",6
"274994",4
"275052",7
"275071",2
"275141",5
"275152",7
"275157",6
"275169",7
"275218",7
"275236",5
"275245",4
"275248",3
"275258",1
"275289",7
"275295",2
"275316",6
"275320",6
"275342",2
"275343",3
"275351",8
"275355",4
"275362",0
"275363",0
"275380",3
"275390",8
"275395",8
"275403",5
"275415",1
"275424",0
"275465",7
"275466",6
"275469",0
"275482",0
"275568",6
"275570",5
"275580",6
"275592",3
"275602",6
"275625",5
"275646",0
"275663",8
"275674",5
"275679",4
"275683",0
"275691",7
"275707",6
"275710",3
"275716",4
"275720",2
"275740",6
"275762",1
"275792",4
"275822",0
"275825",6
"275841",6
"275849",1
"275854",6
"275873",6
"275880",3
"275908",8
"275947",0
"275958",8
"275963",0
"275998",2
"276003",7
"276004",8
"276019",7
"276023",3
"276027",5
"276042",0
"276068",7
"276077",5
"276091",6
"276095",4
"276106",5
"276119",3
"276132",1
"276140",2
"276153",7
"276161",8
"276207",4
"276213",4
"276214",0
"276247",0
"276254",1
"276267",2
"276295",1
"276312",6
"276315",4
"276318",2
"276350",0
"276356",6
"276366",5
"276380",6
"276420",1
"276430",5
"276467",7
"276487",3
"276504",1
"276522",6
"276551",8
"276556",7
"276573",6
"276590",2
"276634",0
"276641",2
"276648",3
"276658",6
"276671",0
"276674",1
"276714",2
"276738",6
"276755",3
"276760",1
"276781",2
"276786",7
"276846",2
"276854",6
"276868",8
"276903",2
"276907",7
"276927",2
"276930",6
"276953",3
"276954",7
"276977",4
"276983",6
"276986",1
"276992",4
"277023",3
"277034",6
"277091",1
"277104",8
"277126",6
"277197",5
"277213",1
"277216",2
"277243",7
"277246",8
"277249",5
"277274",4
"277277",6
"277284",5
"277290",1
"277294",8
"277301",4
"277307",6
"277322",1
"277330",0
"277336",7
"277344",6
"277371",3
"277373",5
"277378",7
"277409",7
"277425",1
"277467",5
"277492",7
"277495",7
"277536",3
"277558",0
"277582",7
"277585",3
"277603",3
"277665",7
"277683",6
"277695",5
"277743",2
"277786",4
"277821",7
"277901",0
"277950",1
"277955",0
"277979",5
"277988",6
"278026",5
"278036",2
"278047",6
"278076",8
"278090",5
"278108",5
"278131",8
"278168",5
"278221",4
"278230",6
"278237",8
"278248",1
"278252",1
"278255",3
"278284",4
"278287",4
"278311",7
"278332",7
"278365",5
"278387",6
"278437",0
"278438",4
"278445",6
"278450",8
"278504",1
"278521",3
"278523",0
"278538",4
"278560",7
"278567",3
"278579",6
"278590",7
"278627",5
"278642",1
"278660",0
"278666",1
"278669",8
"278672",3
"278673",4
"278676",3
"278679",8
"278680",5
"278690",2
"278705",0
"278754",7
"278775",2
"278785",4
"278798",6
"278806",0
"278811",5
"278840",5
"278848",0
"278850",0
"278852",2
"278854",1
"278867",7
"278876",4
"278899",8
"278912",5
"278942",4
"279006",1
"279009",1
"279012",4
"279015",1
"279046",2
"279078",0
"279085",8
"279100",2
"279109",8
"279122",8
"279125",0
"279140",8
"279191",6
"279216",7
"279220",3
"279251",4
"279276",2
"279289",8
"279332",0
"279340",7
"279358",3
"279375",5
"279377",1
"279379",0
"279384",7
"279391",2
"279394",4
"279417",6
"279419",0
"279435",1
"279441",3
"279450",3
"279460",2
"279470",7
"279475",6
"279485",8
"279486",0
"279497",7
"279499",7
"279515",5
"279518",1
"279519",1
"279523",1
"279528",5
"279545",2
"279549",7
"279551",1
"279557",5
"279580",0
"279584",6
"279588",6
"279610",5
"279616",7
"279617",5
"279648",0
"279685",2
"279721",6
"279737",1
"279742",4
"279755",5
"279816",8
"279817",3
"279829",2
"279830",7
"279832",1
"279874",0
"279875",6
"279877",4
"279880",4
"279913",1
"279914",0
"279926",7
"279939",3
"279949",8
"280008",2
"280016",5
"280032",4
"280042",0
"280055",7
"280075",2
"280103",6
"280114",6
"280125",8
"280161",2
